International plan,Voice mail plan,Churn,Account length,Number vmail messages,Total day minutes,Total day calls,Total eve minutes,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls
0,0,1,-0.824652371,-0.589413535,-0.320693025,-0.716068191,-0.890938638,-0.695697241,-0.225896431,-0.675059259,0.273682202,1.845734422,2.621957313
1,0,1,-0.243206357,-0.589413535,-0.636190119,-0.565951198,-0.482630818,0.098045544,0.443779856,2.621392218,2.31828644,-0.597526734,0.33361002
0,0,0,-0.824652371,-0.589413535,-0.368663343,1.13537472,0.793331121,-0.348434772,0.179848613,-1.241636857,0.417163201,-0.597526734,-0.42917241
0,0,0,0.009596258,-0.589413535,0.206980477,-1.416614157,0.161239207,0.147654468,0.051822265,0.561110045,-0.515463293,1.438524229,-0.42917241
0,1,0,-0.849932632,0.880123998,0.943140363,-3.017862081,-0.221549375,-2.084747114,-0.767546369,0.767138262,-0.300241794,-1.004736927,-0.42917241
0,0,0,-0.875212894,-0.589413535,-2.684153711,1.635764696,1.535352063,-1.935920342,-1.409647749,1.024673534,0.453033451,-0.597526734,-1.191954841
0,1,0,0.388800181,0.659693368,0.256795808,0.584945747,0.789405084,1.536704342,0.924371073,-0.108481662,0.417163201,-0.597526734,2.621957313
0,0,0,1.450571163,-0.589413535,0.415466861,1.285491713,-0.724082077,-0.695697241,-0.113627171,-0.829580422,0.058460703,0.624103844,-0.42917241
0,0,0,-0.571849756,-0.589413535,0.2254306,1.085335723,0.805109231,-0.596479393,0.045913356,-0.726566314,-0.407852544,0.216893651,-0.42917241
0,1,0,0.464640965,1.320985258,-0.335453123,-0.165639217,0.979817865,0.494916937,-1.157534324,-0.417523988,-1.304608789,1.438524229,-0.42917241
0,0,0,0.489921227,-0.589413535,-0.532869433,-0.766107189,-1.59762525,1.38787757,0.62498638,1.179194697,-1.376349288,-1.004736927,-0.42917241
0,0,0,1.374730379,-0.589413535,0.09443473,0.084555771,-0.086101108,0.842179405,0.498929668,1.127687642,-0.874165791,-1.41194712,-0.42917241
0,0,0,0.135997566,-0.589413535,0.760484151,0.985257727,1.37045852,-0.249216924,-1.56721864,0.664124153,-0.551333543,0.216893651,-0.42917241
0,1,0,1.147208025,1.761846518,-0.470139017,-1.016302177,-0.292218036,-0.44765262,-1.043295428,0.355081827,-0.730684792,-0.190316542,1.096392451
0,1,0,0.009596258,1.541415888,-1.077148045,0.785101737,-0.274550871,-0.001172304,0.798314361,-1.293143911,-0.049150046,0.624103844,-1.191954841
0,1,0,-1.9875444,1.100554628,0.048309424,-0.31575621,-0.702488875,-2.03513819,-1.425404838,0.097546556,0.883476449,-0.190316542,1.096392451
0,0,0,-1.507219431,-0.589413535,0.561222828,0.234672763,-1.540697717,0.246872316,1.034670697,0.200560664,-0.228501295,-0.190316542,-0.42917241
0,0,0,-0.799372109,-0.589413535,-0.221062364,-1.216458167,0.818850359,-0.398043696,-1.969024412,0.14905361,0.417163201,-0.190316542,0.33361002
0,0,0,-1.709461523,-0.589413535,0.635023318,-0.615990196,0.773700937,0.941397253,-1.033447247,-1.499172129,-0.156760795,3.881785385,0.33361002
0,0,0,0.287679135,-0.589413535,-1.174933694,0.384789756,0.84240658,0.544525861,-0.326347874,-1.138622748,1.026957448,0.216893651,-0.42917241
0,1,0,0.894405411,0.953600875,-0.001505906,-0.615990196,-0.378590844,-0.149999076,2.354326909,1.024673534,-0.264371545,-0.190316542,0.33361002
0,0,0,0.692163319,-0.589413535,0.144250061,-0.816146186,1.38223663,-0.249216924,0.103032804,-1.653693292,-0.049150046,0.216893651,-0.42917241
0,0,0,-1.861143092,-0.589413535,0.400706763,1.385569708,0.526360623,-0.001172304,-1.090566695,-0.469031042,-0.658944292,-0.597526734,0.33361002
1,0,0,1.526411948,-0.589413535,0.186685343,-1.116380172,1.315494006,0.842179405,-0.32831751,1.900293457,-3.205732028,0.624103844,-0.42917241
0,1,0,0.489921227,1.688369642,-0.479364078,-0.866185184,0.367356135,-0.199608,0.713620007,-1.241636857,0.417163201,-0.190316542,-1.191954841
0,0,0,0.312959396,-0.589413535,0.149785098,-0.165639217,0.153387133,0.891788329,-0.832544361,0.046039501,-0.551333543,0.624103844,0.33361002
1,0,1,0.54048175,-0.589413535,0.9486754,1.585725699,0.840443561,-0.050781228,-0.369679869,-2.220270889,0.273682202,-1.004736927,-1.191954841
0,1,0,1.197768548,1.320985258,1.206977114,2.486427655,-1.617255433,1.88396681,0.686045101,-0.469031042,1.780232693,-0.190316542,0.33361002
0,0,0,-0.672970802,-0.589413535,0.9486754,-0.365795208,0.443913851,-1.092568633,-0.854210359,0.046039501,-0.192631045,-1.004736927,1.096392451
0,0,0,0.135997566,-0.589413535,0.140560036,0.184633766,0.977854847,0.842179405,-1.10829342,-0.984101585,0.273682202,-0.597526734,-0.42917241
0,0,0,1.981456655,-0.589413535,-0.162021972,-2.317316114,-0.182289007,0.395699089,0.264542967,0.355081827,1.098697947,-0.190316542,-0.42917241
0,0,0,-0.597130018,-0.589413535,0.18484033,0.584945747,0.129830913,-0.249216924,0.254694787,-0.469031042,-0.371982294,1.031314036,-1.191954841
1,0,1,0.666883057,-0.589413535,-0.047631213,0.484867751,-0.637709268,-0.001172304,-0.373619141,1.951800512,-0.910036041,-1.004736927,-0.42917241
0,0,0,-0.521289233,-0.589413535,-0.339143147,-0.065561222,-0.031136593,-0.943741861,0.536352754,0.818645316,0.130201203,-0.190316542,-0.42917241
0,1,0,-1.001614201,0.880123998,1.382253277,1.635764696,-0.759416407,-0.199608,0.989369066,-0.469031042,0.094330953,-0.190316542,-1.191954841
1,1,0,0.869125149,1.174031505,-0.955377237,-2.317316114,0.286872382,0.246872316,0.652561286,-0.829580422,-1.591570787,-0.190316542,0.33361002
0,1,0,0.363519919,1.320985258,-0.165711996,0.334750759,0.330058786,-1.142177557,0.483172579,-1.499172129,1.206308697,0.216893651,3.384739744
1,0,0,0.161277827,-0.589413535,1.734650616,0.184633766,-0.325589348,-1.588657874,-0.932995804,-1.705200346,0.273682202,1.845734422,0.33361002
1,0,0,0.287679135,-0.589413535,-0.324383049,1.885959684,0.010086792,0.693352633,-1.322983759,1.745772294,0.166071453,-0.190316542,-0.42917241
1,0,0,0.060156781,-0.589413535,-2.152790184,1.185413718,-0.588633809,-1.687875722,1.556624273,-1.138622748,-0.300241794,-0.190316542,1.096392451
0,0,0,-0.799372109,-0.589413535,0.898860069,-1.516692153,1.242862326,-0.993350785,-1.153595051,-2.065749726,0.166071453,0.216893651,1.096392451
0,0,0,-0.394887926,-0.589413535,0.559377816,-0.916224181,-0.115546383,-0.298825848,-0.015145364,-0.778073368,0.381292952,-0.597526734,-1.191954841
0,0,1,-1.936983877,-0.589413535,1.588894649,-0.716068191,0.165165243,0.098045544,-0.367710233,0.252067719,0.309552452,0.624103844,0.33361002
0,0,0,-0.268486618,-0.589413535,0.653473441,-0.165639217,-1.62118147,0.842179405,-1.328892668,-1.138622748,0.560644201,-1.004736927,0.33361002
0,0,0,0.919685672,-0.589413535,-1.272719343,-1.066341174,0.447839888,0.544525861,-0.623762931,-1.859721509,0.094330953,-0.597526734,1.096392451
1,1,1,-0.799372109,1.835323395,1.697750371,-0.11560022,1.040671435,0.098045544,-0.704518012,-0.778073368,-0.730684792,-1.004736927,-0.42917241
0,0,0,-1.406098385,-0.589413535,-1.230284062,0.384789756,0.36146708,0.991006177,0.768769818,0.303574773,-0.443722794,-0.597526734,0.33361002
0,0,0,-0.698251064,-0.589413535,0.144250061,0.885179732,0.771737919,-0.497261545,-0.663155653,0.406588882,1.744362444,-1.004736927,-0.42917241
0,0,0,-0.217926095,-0.589413535,0.323216249,-0.816146186,1.352791355,0.246872316,-0.832544361,0.252067719,0.201941703,-0.190316542,-0.42917241
0,1,0,0.312959396,1.761846518,0.016944216,-0.565951198,-1.393471339,1.189441874,-0.67497347,1.230701751,-0.658944292,-1.004736927,-0.42917241
0,1,0,0.869125149,1.027077752,0.325061261,0.634984744,1.158452537,-0.249216924,-1.309196306,1.797279349,1.565011195,0.216893651,0.33361002
0,1,0,-0.015684003,1.320985258,-0.475674053,0.735062739,-1.228577797,2.280838203,0.24287697,0.200560664,2.031324442,0.216893651,-0.42917241
0,1,0,-0.116805049,1.394462135,1.509559122,-0.215678215,0.402690466,0.04843662,-0.428768953,-0.159988716,0.381292952,-1.004736927,-0.42917241
0,0,0,0.186558089,-0.589413535,1.230962273,0.084555771,0.039532068,1.685531114,-0.4149815,-0.263002825,-0.300241794,0.216893651,-0.42917241
0,0,0,-0.420168187,-0.589413535,0.212515514,-0.615990196,2.324485446,0.941397253,0.908613984,-1.087115694,-1.340479038,-0.190316542,-1.191954841
0,0,0,0.843844888,-0.589413535,0.531702632,-0.716068191,1.044597471,-0.546870469,1.769344976,-0.726566314,0.847606199,-0.597526734,-0.42917241
0,0,0,-0.723531325,-0.589413535,1.356423106,-1.36657516,0.371282172,-1.092568633,0.189696794,-0.572045151,-0.156760795,-0.190316542,-1.191954841
0,0,0,-0.445448449,-0.589413535,0.421001898,-0.666029193,0.021864903,0.544525861,-1.959176232,-0.932594531,-1.232868289,-0.190316542,-1.191954841
0,0,0,0.919685672,-0.589413535,-0.093756519,0.985257727,-0.865419399,-0.100390152,-1.273742856,1.076180588,-0.013279796,0.216893651,-1.191954841
0,1,0,-1.128015509,1.614892765,-0.966447311,-0.565951198,-0.555262497,0.792570481,-0.12938426,0.561110045,0.66825495,-0.597526734,-0.42917241
1,1,0,-1.001614201,0.586216492,-0.663865302,-1.216458167,0.828665451,-2.084747114,-1.053143608,-0.263002825,0.381292952,-0.597526734,-1.191954841
0,1,0,1.779214563,0.659693368,0.136870012,-0.31575621,0.777626974,1.88396681,-0.005297183,-1.859721509,-1.591570787,-0.597526734,-0.42917241
0,0,0,-1.077454986,-0.589413535,1.020630877,-0.565951198,-1.83711349,1.536704342,-0.446495678,1.127687642,-0.120890546,0.624103844,-1.191954841
0,0,0,1.40001064,-0.589413535,-1.029177727,-0.215678215,-1.911708188,-0.993350785,-0.231805339,-0.932594531,1.026957448,-0.190316542,-0.42917241
0,0,0,1.652813255,-0.589413535,-0.10298158,0.134594768,1.492165659,-0.844524013,-0.204230433,0.664124153,1.816102943,0.216893651,-1.191954841
0,0,1,-0.647690541,-0.589413535,2.492950649,0.084555771,-0.600411919,-0.695697241,1.653136444,-0.005467553,-1.627441037,-0.597526734,0.33361002
0,0,0,-0.445448449,-0.589413535,0.893325032,-1.116380172,0.139646005,0.742961557,0.207423519,-0.005467553,0.66825495,0.216893651,-0.42917241
0,0,0,3.59939339,-0.589413535,-1.54947118,-0.415834205,-0.72015604,-1.836702494,1.241482491,0.921659425,-1.304608789,0.624103844,0.33361002
0,0,0,1.248329071,-0.589413535,-0.61220496,1.635764696,0.045421123,-0.249216924,0.660439831,0.14905361,1.026957448,-0.597526734,-0.42917241
0,1,0,-0.217926095,0.586216492,0.083364657,-0.065561222,-2.433871074,1.685531114,-0.316499693,-0.21149577,0.883476449,-0.597526734,0.33361002
0,0,0,-0.521289233,-0.589413535,-1.359434919,0.484867751,-3.071852043,-0.596479393,-0.227866067,-0.675059259,1.026957448,0.216893651,-1.191954841
0,0,0,0.843844888,-0.589413535,-0.027336078,0.484867751,-0.914494858,-1.78709357,0.697862918,0.252067719,0.524773951,-0.190316542,-0.42917241
0,1,0,-0.597130018,1.174031505,-0.55500958,-1.316536162,-1.50143735,-1.390222178,-0.529220396,-0.829580422,-0.049150046,0.624103844,-0.42917241
0,0,0,1.172488287,-0.589413535,0.551997767,0.184633766,-1.33261777,-1.092568633,-1.019659794,1.179194697,0.381292952,-0.597526734,0.33361002
0,0,0,-0.672970802,-0.589413535,-0.1361918,0.234672763,0.222092776,-0.050781228,-0.373619141,0.252067719,0.488903701,0.624103844,-0.42917241
1,0,0,0.944965934,-0.589413535,-0.187852143,-0.916224181,0.343799915,2.330447127,-0.334226418,-1.190129803,-0.300241794,1.845734422,-0.42917241
0,0,0,-0.925773417,-0.589413535,0.271555906,2.336310663,-0.529743258,-0.646088317,1.330116118,0.715631208,-1.699181536,-1.004736927,0.33361002
0,0,0,0.489921227,-0.589413535,0.356426469,-2.217238119,0.583288155,-1.340613254,-1.602672091,-0.984101585,-0.120890546,-0.597526734,0.33361002
1,0,1,0.515201488,-0.589413535,-0.217372339,-0.31575621,-2.094268896,1.040615101,0.790435816,0.767138262,1.134568197,-1.41194712,1.096392451
0,0,0,-0.319047141,-0.589413535,0.419156885,-0.716068191,0.322206713,-0.348434772,0.753012729,-0.056974607,0.560644201,-1.004736927,0.33361002
0,0,0,0.085437043,-0.589413535,-1.901868519,0.785101737,-1.664367874,-1.291004329,0.494990395,-0.314509879,-0.300241794,-0.597526734,1.096392451
0,0,0,-1.861143092,-0.589413535,-1.970133972,-1.266497165,0.161239207,0.842179405,-2.666275605,-1.499172129,-0.120890546,-0.597526734,-0.42917241
0,1,0,-0.496008972,1.688369642,0.570447889,-0.015522225,0.492989311,-0.149999076,-0.63952002,1.024673534,-0.192631045,-0.190316542,-1.191954841
1,1,0,-0.925773417,1.835323395,-0.964602298,-0.365795208,-0.735860187,0.197263392,0.91058362,0.458095936,-0.766555042,3.474575192,-1.191954841
0,1,0,0.161277827,1.467939012,0.411776836,-1.066341174,2.051625893,1.38787757,0.481202942,1.69426524,0.59651445,1.438524229,-0.42917241
0,1,0,-0.319047141,0.659693368,0.738344004,-1.116380172,0.426246686,-0.298825848,-0.253471337,-0.417523988,2.103064942,0.216893651,-0.42917241
0,0,0,0.262398873,-0.589413535,-1.479360715,0.584945747,1.376347575,1.784748962,0.475294034,-0.314509879,-0.443722794,0.624103844,1.096392451
0,0,0,-0.597130018,-0.589413535,1.101811416,0.685023742,-0.989089556,0.742961557,-0.795121274,-0.984101585,0.022590454,-1.004736927,2.621957313
1,0,0,-0.849932632,-0.589413535,-1.08083807,-2.117160124,0.679476055,-0.596479393,-2.089172217,1.539744077,0.417163201,2.660154807,0.33361002
0,0,0,0.03487652,-0.589413535,0.834284641,-0.966263179,-1.393471339,0.594134785,-0.661186017,0.458095936,1.995454192,0.624103844,-0.42917241
0,1,0,1.147208025,0.806647122,-0.053166249,-0.615990196,-0.739786224,-1.687875722,0.282269693,-0.108481662,1.565011195,0.624103844,-0.42917241
0,0,1,-0.116805049,-0.589413535,0.02063424,-0.415834205,-0.186215044,0.693352633,1.859948238,1.282208805,0.022590454,-0.190316542,-0.42917241
0,0,0,1.22304881,-0.589413535,1.07229122,-1.066341174,-0.156769769,0.346090165,0.122729165,0.561110045,-0.407852544,1.845734422,-1.191954841
0,0,0,0.71744358,-0.589413535,0.34904642,-0.465873203,1.26249251,0.29648124,-1.768121526,0.046039501,-0.371982294,-1.004736927,0.33361002
0,0,0,1.652813255,-0.589413535,1.749410714,0.484867751,-2.89518039,0.445308013,0.884978351,0.973166479,0.237811952,0.216893651,-1.191954841
0,0,0,1.22304881,-0.589413535,0.705133783,-0.465873203,1.435238126,-1.291004329,0.506808212,-0.056974607,-0.228501295,-0.597526734,1.096392451
0,0,0,-0.774091848,-0.589413535,-0.82622638,-0.215678215,0.697143221,-0.497261545,1.162697046,0.664124153,-0.945906291,0.624103844,1.096392451
0,0,0,-0.875212894,-0.589413535,1.41730851,1.735842691,-0.396258009,0.29648124,-0.273167698,1.797279349,-1.448089788,1.031314036,0.33361002
0,0,0,1.501131686,-0.589413535,-0.060546298,-0.515912201,-0.086101108,0.742961557,1.235573583,-0.263002825,-0.371982294,-0.190316542,-0.42917241
0,1,0,0.71744358,2.129230902,0.470817228,-0.31575621,-0.686784728,0.147654468,-0.318469329,-0.984101585,0.524773951,1.438524229,-0.42917241
0,0,1,-0.192645834,-0.589413535,1.63132993,0.685023742,0.443913851,-1.291004329,1.211937949,-0.520538096,0.381292952,-0.597526734,1.096392451
0,0,0,1.72865404,-0.589413535,-0.005195931,0.534906749,-0.494408928,1.487095418,0.540292027,-0.417523988,-0.120890546,0.624103844,0.33361002
0,0,0,-1.077454986,-0.589413535,-0.55500958,2.236232667,-0.076286016,0.246872316,0.164091524,0.406588882,1.672621944,-0.597526734,-0.42917241
0,0,0,-1.406098385,-0.589413535,0.518787547,-1.466653155,-0.93608806,-0.298825848,0.327571324,1.282208805,0.775865699,3.474575192,-0.42917241
0,0,0,1.374730379,-0.589413535,-0.259807621,0.384789756,-0.327552367,0.147654468,-2.382648001,0.406588882,-0.479593043,-0.190316542,1.096392451
0,0,0,-1.229136555,-0.589413535,0.559377816,0.685023742,-0.570966644,-0.894132937,-0.917238715,0.973166479,-0.120890546,1.845734422,1.859174882
0,1,0,0.464640965,1.394462135,0.749414077,1.385569708,1.331198153,1.63592219,-1.076779242,-1.03560864,0.309552452,-0.597526734,-1.191954841
0,0,0,-0.369607664,-0.589413535,-0.704455572,-1.416614157,-0.904679766,-0.249216924,0.185757522,-0.469031042,-0.730684792,0.216893651,-0.42917241
0,0,0,-1.48193917,-0.589413535,0.313991187,-0.565951198,0.803146212,1.139832949,-1.141777235,0.252067719,-2.237235283,1.031314036,-1.191954841
0,0,0,0.565762011,-0.589413535,-1.374195017,2.486427655,1.005337104,-0.497261545,1.119365051,-0.366016933,1.672621944,0.216893651,-1.191954841
0,0,1,-0.066244526,-0.589413535,1.695905359,0.93521873,-0.196030136,0.098045544,1.6452579,0.921659425,0.309552452,0.624103844,1.859174882
0,1,0,1.22304881,2.570092162,0.502182436,-1.066341174,-0.506187038,1.090224025,0.794375088,-1.03560864,0.237811952,-0.597526734,-0.42917241
0,0,0,1.501131686,-0.589413535,-0.233977449,0.434828754,0.699106239,0.842179405,2.096304575,-1.190129803,-0.336112044,-1.41194712,-0.42917241
0,0,0,0.060156781,-0.589413535,0.468972216,0.334750759,-1.279616274,0.098045544,0.138486255,0.303574773,0.058460703,-0.597526734,2.621957313
0,1,0,0.793284365,0.512739615,-0.459068943,1.385569708,0.887556002,0.29648124,-1.035416883,-0.520538096,-0.407852544,-0.190316542,-0.42917241
0,0,0,0.919685672,-0.589413535,-0.968292323,0.334750759,2.410858254,-1.241395405,-1.127989782,1.385222914,-0.981776541,-1.004736927,-0.42917241
1,0,0,0.71744358,-0.589413535,1.622104869,-1.116380172,0.074866399,-0.745306165,-1.762212618,2.363856946,-1.555700537,-0.190316542,-0.42917241
0,0,0,-0.97633394,-0.589413535,1.873026535,-1.716848143,-0.781009609,0.395699089,-2.427949632,-1.344650966,-3.672045275,-1.819157312,-0.42917241
0,0,0,-1.734741785,-0.589413535,-0.152796911,-0.916224181,-0.290255018,0.098045544,0.041974084,-1.859721509,-0.013279796,1.031314036,-0.42917241
0,0,0,-0.369607664,-0.589413535,-1.021797678,-0.916224181,0.043458105,0.991006177,1.74177007,0.973166479,-1.268738539,1.438524229,1.096392451
0,0,0,0.742723842,-0.589413535,-0.307777939,0.634984744,1.765025212,0.544525861,-1.699184261,2.05481462,-1.08938729,-0.597526734,-0.42917241
0,0,0,-1.48193917,-0.589413535,-0.61220496,-0.816146186,1.089746894,0.643743709,-3.075959921,0.870152371,-0.802425292,3.067365,-0.42917241
0,0,0,-0.698251064,-0.589413535,1.389633326,-0.766107189,-1.118648768,-0.993350785,-0.931026168,0.097546556,1.708492194,1.031314036,0.33361002
0,1,0,-0.875212894,1.320985258,1.391478339,0.384789756,0.840443561,1.735140038,-0.204230433,-0.263002825,-1.735051786,-0.597526734,0.33361002
0,1,0,0.060156781,1.688369642,-1.324379686,1.185413718,-0.225475412,0.197263392,-0.097870082,-0.108481662,-0.479593043,-0.597526734,-1.191954841
0,0,0,0.692163319,-0.589413535,-0.381578429,-1.266497165,1.264455528,-0.44765262,1.355721387,-1.190129803,-0.945906291,1.031314036,-0.42917241
0,0,0,0.085437043,-0.589413535,0.063069522,0.634984744,0.7697749,-0.745306165,0.56392766,0.200560664,-1.699181536,-0.190316542,0.33361002
0,0,0,0.060156781,-0.589413535,0.350891432,0.584945747,-3.0993343,-0.497261545,-0.432708225,1.230701751,0.775865699,0.216893651,-1.191954841
0,0,0,-0.344327403,-0.589413535,-1.265339294,-0.465873203,-0.822232995,0.742961557,0.124698802,1.591251131,-1.448089788,0.216893651,-0.42917241
0,1,1,0.21183835,1.394462135,-0.232132437,-0.766107189,0.408579521,-0.398043696,-0.076204084,-0.159988716,0.739995449,-0.190316542,-0.42917241
0,0,1,-0.091524788,-0.589413535,-1.082683082,-0.215678215,-0.600411919,0.04843662,-0.139232441,-1.911228563,0.59651445,-0.597526734,1.859174882
0,0,0,0.135997566,-0.589413535,-0.261652633,0.885179732,0.188721464,0.04843662,-0.275137334,-0.366016933,-0.623074043,-0.597526734,0.33361002
0,0,0,0.616322534,-0.589413535,-0.97382736,0.634984744,-0.881123546,1.536704342,0.099093532,0.612617099,1.493270695,1.031314036,0.33361002
0,1,0,0.186558089,1.982277148,0.671923563,0.284711761,0.004197737,0.346090165,-0.113627171,0.355081827,1.887843443,1.031314036,-1.191954841
0,0,0,0.616322534,-0.589413535,-0.726595719,1.585725699,0.18086939,1.288659722,1.239512855,-1.190129803,-0.802425292,-1.004736927,-0.42917241
1,1,0,-0.723531325,1.541415888,-0.732130756,0.685023742,-1.220725723,-0.44765262,0.39059968,-0.623552205,-1.699181536,0.624103844,-1.191954841
0,0,1,-1.962264138,-0.589413535,2.622101506,0.334750759,1.005337104,0.742961557,-1.183139594,2.981941598,0.381292952,-0.597526734,0.33361002
0,0,0,1.22304881,-0.589413535,-0.237667474,-1.967043131,0.36146708,0.346090165,0.140455891,1.591251131,-0.730684792,0.624103844,4.147522175
0,0,0,-0.698251064,-0.589413535,0.640558355,-0.515912201,-0.070396961,-1.092568633,-0.852240722,0.612617099,-1.555700537,1.438524229,-1.191954841
0,0,1,-1.001614201,-0.589413535,1.485573963,1.13537472,0.198536556,1.338268646,0.660439831,-1.550679183,-0.443722794,-0.597526734,-0.42917241
0,0,1,1.526411948,-0.589413535,0.229120624,0.634984744,-2.541837084,-0.646088317,0.071518626,0.355081827,1.134568197,-0.190316542,1.859174882
0,1,0,0.439360704,1.174031505,-1.132498413,-0.866185184,-1.782148976,-1.390222178,0.873160534,-1.39615802,2.39002694,-1.004736927,-0.42917241
0,0,0,-1.962264138,-0.589413535,0.197755416,-0.565951198,-0.667154544,0.395699089,0.366964046,-1.39615802,1.708492194,-0.190316542,3.384739744
0,1,0,0.666883057,1.247508382,-1.794857809,-0.265717213,-0.728008113,0.445308013,1.255269944,0.200560664,-1.842662536,0.624103844,-1.191954841
0,1,0,-1.48193917,1.761846518,-0.289327817,-1.016302177,-0.44337045,1.139832949,-0.212108978,0.303574773,-0.766555042,0.216893651,-1.191954841
0,0,1,0.439360704,-0.589413535,1.629484918,2.236232667,2.277373005,1.040615101,0.146364799,-0.469031042,1.493270695,2.660154807,2.621957313
0,0,0,-1.406098385,-0.589413535,-0.363128306,-0.465873203,-1.570142992,-0.695697241,-0.751789279,-0.366016933,0.130201203,-0.597526734,0.33361002
0,1,0,-1.279697078,1.174031505,0.642403367,1.435608706,1.75521012,-2.233573887,2.192816746,1.539744077,0.130201203,-0.190316542,-0.42917241
0,0,1,1.981456655,-0.589413535,1.989262306,1.13537472,1.719875789,0.693352633,1.276935942,0.612617099,0.094330953,-0.190316542,-1.191954841
0,0,0,1.298889594,-0.589413535,-1.444305482,1.085335723,-1.153983099,-0.646088317,-0.052568451,1.230701751,-0.981776541,-0.597526734,0.33361002
0,0,0,0.110717304,-0.589413535,-1.414785286,-1.316536162,1.596205632,1.239050798,0.530443846,0.664124153,1.062827698,0.216893651,0.33361002
0,0,0,-0.723531325,-0.589413535,-1.298549515,-0.165639217,-1.662404856,-0.199608,1.863887511,-0.829580422,-0.694814542,0.624103844,-1.191954841
0,0,0,-1.229136555,-0.589413535,0.671923563,-1.666809145,0.326132749,0.395699089,2.789616495,1.539744077,-1.806792286,-1.004736927,-0.42917241
0,0,0,0.616322534,-0.589413535,0.441297032,0.484867751,-1.407212468,-0.149999076,-0.210139342,0.664124153,0.273682202,-0.190316542,-0.42917241
0,0,0,1.071367241,-0.589413535,-1.280099392,0.634984744,-0.616116066,-2.03513819,-0.678912742,-0.314509879,-0.371982294,-1.004736927,-0.42917241
0,0,0,-0.900493155,-0.589413535,-1.263494282,-2.467433107,0.381097264,-0.794915089,0.016368814,-0.572045151,-2.093754284,3.881785385,-0.42917241
0,0,0,-0.521289233,-0.589413535,1.114726502,1.035296725,-1.14024197,-2.432009583,3.213088265,0.303574773,-0.336112044,0.216893651,-0.42917241
0,0,0,-1.456658908,-0.589413535,-1.757957564,1.685803694,-2.347498265,0.147654468,-0.099839718,-1.087115694,0.201941703,-1.004736927,-0.42917241
0,0,0,1.071367241,-0.589413535,0.54646273,1.335530711,-1.850854619,-0.993350785,-0.424829681,-0.520538096,1.349789696,0.624103844,-1.191954841
0,1,0,-0.496008972,1.174031505,-0.911096943,0.835140735,-0.086101108,-1.935920342,-1.218593044,1.179194697,0.417163201,0.216893651,-1.191954841
0,1,0,2.638743454,1.174031505,-0.067926347,1.935998682,-0.890938638,-0.100390152,-0.403163683,-1.859721509,-0.874165791,0.216893651,0.33361002
0,0,0,-1.936983877,-0.589413535,1.151626747,0.184633766,-1.083314438,0.594134785,0.262573331,0.252067719,-1.304608789,0.216893651,-0.42917241
0,0,0,-0.672970802,-0.589413535,-0.789326135,0.284711761,0.55384288,0.246872316,1.263148489,0.715631208,-0.156760795,-0.190316542,-1.191954841
0,0,0,-0.672970802,-0.589413535,0.385946665,-0.666029193,2.136035683,0.246872316,-0.966479618,0.921659425,-0.085020296,-1.004736927,-0.42917241
1,0,1,-0.672970802,-0.589413535,-0.99043247,0.134594768,0.143572041,-0.199608,0.122729165,2.209335783,1.385659946,-0.190316542,-0.42917241
0,0,0,2.512342146,-0.589413535,-0.946152176,-0.666029193,-1.318876642,0.246872316,-0.464222403,1.179194697,0.345422702,-1.004736927,-0.42917241
0,0,0,-0.369607664,-0.589413535,0.863804836,-0.615990196,0.443913851,0.346090165,1.072093784,-0.417523988,0.991087198,-0.597526734,1.859174882
0,1,0,-0.243206357,2.129230902,-0.317003,0.334750759,0.657882853,0.742961557,1.501474462,-0.314509879,-0.371982294,-0.190316542,-1.191954841
0,0,0,0.742723842,-0.589413535,-1.088218119,1.335530711,-0.209771265,-2.382400659,1.357691023,0.355081827,1.457400445,-1.004736927,-0.42917241
0,0,0,-1.128015509,-0.589413535,-1.630651719,-0.515912201,-0.413925175,0.742961557,1.960399681,-0.572045151,0.59651445,1.438524229,0.33361002
0,0,0,0.414080442,-0.589413535,-0.197077204,1.835920687,0.805109231,0.346090165,0.071518626,0.303574773,1.887843443,-0.190316542,-1.191954841
0,0,0,0.641602796,-0.589413535,0.861959824,-0.615990196,-1.179502338,0.693352633,0.152273708,0.50960299,-1.376349288,-1.004736927,-1.191954841
0,0,0,0.793284365,-0.589413535,0.229120624,0.334750759,0.127867894,1.338268646,1.39511411,-0.623552205,0.847606199,-1.004736927,-0.42917241
0,1,1,-0.496008972,1.467939012,-0.213682315,2.336310663,-0.190141081,0.246872316,-0.160898438,0.14905361,-0.371982294,0.624103844,1.859174882
0,0,0,0.54048175,-0.589413535,0.009564167,-0.615990196,-1.087240474,-1.142177557,0.64074347,1.024673534,0.453033451,0.624103844,0.33361002
0,0,1,-1.380818124,-0.589413535,1.437603645,-1.666809145,1.191823849,-0.44765262,0.063640081,0.355081827,1.134568197,0.216893651,0.33361002
0,0,0,-0.040964265,-0.589413535,-0.364973319,-0.866185184,-0.883086564,1.040615101,1.07406342,0.715631208,-0.658944292,-0.597526734,-0.42917241
0,0,0,-0.344327403,-0.589413535,1.064911171,1.185413718,0.436061778,-0.646088317,-0.548916757,-0.984101585,0.273682202,-0.597526734,-0.42917241
